Time,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12
7:59:10,0.041,0.039,0.043,0.045,0.411,0.379,0.942,0.788,1.251,1.265,1.185,1.181,0.04,0.043,0.046,0.047,0.468,0.524,1.013,1.003,1.276,1.293,1.25,1.191,0.043,0.04,0.046,0.048,0.375,0.417,0.905,0.921,1.263,1.293,1.229,1.185,0.04,0.042,0.048,0.046,0.124,0.141,0.649,0.57,1.275,1.236,1.213,1.175,0.042,0.041,0.046,0.046,0.048,0.049,0.07,0.061,1.029,1.206,1.168,1.123,0.037,0.041,0.045,0.047,0.046,0.046,0.047,0.05,0.608,0.431,1.123,1.109,0.039,0.038,0.042,0.042,0.042,0.041,0.044,0.043,0.064,0.058,1.013,0.963,0.033,0.034,0.037,0.039,0.039,0.039,0.037,0.038,0.05,0.049,0.716,0.65
8:39:10,0.039,0.038,0.044,0.046,0.454,0.422,1.07,0.896,1.294,1.303,1.221,1.231,0.039,0.043,0.047,0.047,0.507,0.583,1.134,1.132,1.318,1.341,1.308,1.247,0.041,0.042,0.048,0.05,0.42,0.454,1.036,1.057,1.292,1.341,1.26,1.241,0.047,0.042,0.048,0.048,0.118,0.138,0.748,0.654,1.311,1.278,1.253,1.214,0.042,0.042,0.049,0.048,0.048,0.05,0.068,0.06,1.154,1.242,1.203,1.158,0.036,0.041,0.046,0.049,0.047,0.044,0.049,0.048,0.686,0.509,1.176,1.145,0.037,0.037,0.042,0.043,0.042,0.042,0.045,0.044,0.062,0.054,1.081,1.044,0.032,0.032,0.037,0.039,0.039,0.039,0.039,0.038,0.049,0.051,0.797,0.719
9:19:10,0.038,0.037,0.047,0.048,0.477,0.444,1.155,1.02,1.337,1.345,1.288,1.301,0.04,0.044,0.05,0.052,0.588,0.673,1.218,1.212,1.362,1.389,1.381,1.302,0.041,0.042,0.05,0.048,0.466,0.515,1.149,1.165,1.323,1.399,1.316,1.289,0.04,0.044,0.053,0.05,0.117,0.145,0.884,0.773,1.352,1.335,1.305,1.287,0.044,0.044,0.051,0.051,0.05,0.052,0.068,0.057,1.23,1.298,1.25,1.216,0.036,0.041,0.048,0.053,0.05,0.049,0.049,0.049,0.794,0.587,1.227,1.209,0.038,0.036,0.044,0.046,0.045,0.043,0.05,0.048,0.058,0.055,1.155,1.103,0.031,0.032,0.037,0.041,0.04,0.04,0.043,0.04,0.05,0.049,0.873,0.799
9:59:10,0.039,0.037,0.047,0.053,0.538,0.494,1.206,1.114,1.375,1.382,1.332,1.345,0.043,0.047,0.056,0.055,0.698,0.79,1.268,1.263,1.404,1.435,1.384,1.353,0.043,0.043,0.057,0.057,0.556,0.612,1.221,1.23,1.358,1.445,1.393,1.326,0.041,0.047,0.057,0.055,0.12,0.154,1.032,0.912,1.391,1.385,1.395,1.324,0.045,0.046,0.057,0.055,0.054,0.057,0.073,0.06,1.282,1.341,1.3,1.285,0.038,0.044,0.054,0.058,0.057,0.054,0.053,0.051,0.93,0.688,1.286,1.256,0.038,0.038,0.047,0.052,0.049,0.046,0.051,0.053,0.062,0.054,1.206,1.153,0.032,0.031,0.041,0.043,0.045,0.044,0.047,0.043,0.052,0.053,0.941,0.875
10:39:10,0.04,0.038,0.053,0.058,0.605,0.562,1.248,1.174,1.412,1.417,1.375,1.355,0.046,0.05,0.064,0.06,0.833,0.941,1.303,1.298,1.442,1.478,1.422,1.394,0.045,0.044,0.062,0.064,0.673,0.743,1.27,1.277,1.393,1.479,1.433,1.362,0.044,0.05,0.066,0.061,0.129,0.165,1.129,1.058,1.433,1.424,1.395,1.381,0.049,0.05,0.07,0.062,0.06,0.061,0.079,0.067,1.324,1.383,1.347,1.344,0.041,0.045,0.062,0.066,0.064,0.06,0.06,0.058,1.056,0.807,1.38,1.339,0.041,0.037,0.057,0.06,0.056,0.051,0.061,0.06,0.068,0.059,1.247,1.208,0.034,0.033,0.045,0.046,0.053,0.055,0.053,0.047,0.058,0.054,0.971,0.913
11:19:10,0.041,0.042,0.066,0.063,0.699,0.64,1.298,1.237,1.432,1.456,1.425,1.416,0.047,0.055,0.077,0.069,0.993,1.059,1.338,1.352,1.479,1.515,1.475,1.436,0.049,0.05,0.078,0.072,0.831,0.908,1.318,1.338,1.427,1.493,1.456,1.401,0.046,0.056,0.079,0.075,0.145,0.188,1.198,1.15,1.465,1.464,1.447,1.42,0.06,0.056,0.077,0.079,0.069,0.072,0.086,0.076,1.377,1.42,1.409,1.403,0.046,0.047,0.076,0.077,0.073,0.067,0.068,0.066,1.138,0.965,1.409,1.388,0.045,0.04,0.065,0.074,0.066,0.06,0.075,0.067,0.072,0.061,1.286,1.239,0.036,0.034,0.053,0.05,0.067,0.063,0.062,0.056,0.071,0.062,0.986,0.926
11:59:10,0.046,0.044,0.08,0.082,0.83,0.748,1.349,1.311,1.472,1.489,1.454,1.442,0.058,0.064,0.099,0.095,1.091,1.133,1.389,1.397,1.514,1.548,1.504,1.499,0.054,0.056,0.106,0.099,1.01,1.051,1.371,1.378,1.463,1.518,1.479,1.459,0.054,0.071,0.106,0.113,0.168,0.223,1.266,1.215,1.496,1.502,1.492,1.461,0.066,0.073,0.113,0.11,0.095,0.094,0.109,0.099,1.409,1.464,1.437,1.443,0.049,0.053,0.111,0.118,0.096,0.09,0.087,0.086,1.199,1.074,1.443,1.428,0.05,0.043,0.084,0.095,0.084,0.071,0.093,0.08,0.092,0.072,1.308,1.275,0.037,0.036,0.066,0.057,0.083,0.086,0.084,0.072,0.071,0.071,1.003,0.934
12:39:10,0.051,0.051,0.096,0.108,0.956,0.88,1.383,1.356,1.513,1.522,1.5,1.455,0.067,0.079,0.156,0.141,1.175,1.211,1.427,1.425,1.544,1.581,1.527,1.504,0.064,0.075,0.163,0.162,1.122,1.136,1.408,1.408,1.498,1.524,1.516,1.484,0.061,0.089,0.174,0.173,0.219,0.286,1.334,1.286,1.533,1.524,1.493,1.489,0.083,0.088,0.175,0.174,0.154,0.147,0.151,0.137,1.42,1.494,1.474,1.479,0.054,0.065,0.166,0.173,0.157,0.14,0.146,0.127,1.271,1.152,1.477,1.457,0.057,0.045,0.107,0.135,0.128,0.106,0.129,0.117,0.116,0.1,1.331,1.301,0.043,0.04,0.092,0.071,0.117,0.109,0.114,0.098,0.103,0.091,1.028,0.958
13:19:10,0.059,0.059,0.141,0.158,1.033,0.975,1.398,1.373,1.535,1.547,1.508,1.476,0.09,0.105,0.244,0.225,1.255,1.299,1.45,1.452,1.57,1.608,1.554,1.52,0.069,0.086,0.262,0.259,1.209,1.219,1.447,1.447,1.528,1.55,1.533,1.509,0.078,0.131,0.278,0.27,0.295,0.366,1.379,1.354,1.537,1.56,1.528,1.516,0.13,0.135,0.292,0.291,0.253,0.239,0.224,0.204,1.448,1.523,1.52,1.508,0.062,0.092,0.262,0.293,0.253,0.253,0.226,0.204,1.323,1.216,1.518,1.492,0.078,0.049,0.172,0.212,0.214,0.172,0.205,0.183,0.168,0.133,1.395,1.324,0.047,0.042,0.131,0.081,0.165,0.171,0.163,0.148,0.135,0.127,1.065,0.982
13:59:10,0.074,0.079,0.216,0.251,1.112,1.047,1.426,1.393,1.558,1.563,1.534,1.504,0.134,0.166,0.366,0.356,1.337,1.355,1.471,1.482,1.588,1.589,1.577,1.549,0.103,0.125,0.414,0.382,1.293,1.31,1.49,1.486,1.548,1.587,1.556,1.538,0.109,0.211,0.42,0.419,0.413,0.475,1.43,1.397,1.553,1.575,1.558,1.542,0.175,0.214,0.437,0.425,0.378,0.359,0.338,0.312,1.467,1.552,1.547,1.535,0.075,0.137,0.416,0.423,0.381,0.353,0.346,0.31,1.371,1.299,1.548,1.511,0.11,0.061,0.279,0.331,0.336,0.288,0.317,0.313,0.243,0.174,1.383,1.346,0.059,0.052,0.186,0.121,0.259,0.234,0.242,0.212,0.195,0.164,1.099,1.01
14:39:10,0.096,0.095,0.313,0.351,1.192,1.129,1.445,1.423,1.579,1.589,1.556,1.527,0.194,0.252,0.553,0.538,1.378,1.398,1.498,1.514,1.613,1.599,1.609,1.577,0.128,0.201,0.63,0.595,1.363,1.362,1.532,1.522,1.591,1.618,1.585,1.574,0.16,0.32,0.665,0.654,0.558,0.619,1.486,1.447,1.594,1.605,1.593,1.574,0.287,0.317,0.684,0.677,0.589,0.554,0.502,0.465,1.488,1.585,1.585,1.585,0.107,0.195,0.647,0.686,0.597,0.554,0.54,0.471,1.426,1.346,1.575,1.53,0.152,0.076,0.399,0.511,0.507,0.444,0.481,0.463,0.363,0.239,1.401,1.372,0.071,0.057,0.263,0.165,0.376,0.35,0.362,0.317,0.282,0.241,1.108,1.042
