Time,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12
7:19:10,0.463,0.441,0.058,0.053,0.04,0.037,0.041,0.038,0.034,0.042,0.043,0.042,0.755,0.751,0.066,0.068,0.044,0.045,0.047,0.043,0.044,0.047,0.046,0.057,0.999,1.046,0.551,0.471,0.051,0.05,0.045,0.046,0.046,0.045,0.045,0.043,1.049,1.084,0.92,0.646,0.063,0.063,0.046,0.05,0.049,0.046,0.045,0.048,1.09,1.12,1.163,1.154,0.5,0.366,0.046,0.138,0.113,0.045,0.045,0.042,1.091,1.127,1.19,1.183,0.707,0.608,0.044,0.302,0.129,0.046,0.044,0.043,1.095,1.122,1.168,1.169,0.744,0.709,0.044,0.37,0.585,0.045,0.044,0.043,1.064,1.053,1.122,1.125,0.788,0.667,0.043,0.325,0.225,0.048,0.043,0.044
7:59:10,0.512,0.484,0.052,0.049,0.035,0.034,0.038,0.034,0.031,0.039,0.039,0.039,0.91,0.907,0.061,0.062,0.041,0.043,0.043,0.04,0.041,0.045,0.042,0.053,1.169,1.212,0.669,0.571,0.046,0.045,0.042,0.043,0.043,0.041,0.041,0.039,1.207,1.239,1.115,0.792,0.061,0.058,0.043,0.047,0.045,0.043,0.041,0.043,1.232,1.254,1.283,1.28,0.585,0.437,0.041,0.138,0.106,0.042,0.042,0.038,1.23,1.26,1.301,1.302,0.858,0.72,0.041,0.342,0.122,0.042,0.041,0.041,1.234,1.26,1.287,1.288,0.908,0.859,0.041,0.41,0.69,0.041,0.041,0.04,1.205,1.184,1.239,1.243,0.915,0.768,0.039,0.372,0.229,0.045,0.039,0.04
8:39:10,0.556,0.534,0.048,0.045,0.032,0.03,0.034,0.032,0.028,0.036,0.037,0.036,1.061,1.075,0.056,0.058,0.038,0.039,0.039,0.038,0.038,0.041,0.039,0.051,1.272,1.316,0.816,0.696,0.043,0.042,0.039,0.041,0.041,0.039,0.039,0.036,1.303,1.337,1.225,0.965,0.058,0.055,0.04,0.043,0.043,0.04,0.039,0.042,1.325,1.36,1.404,1.403,0.709,0.514,0.039,0.138,0.099,0.039,0.039,0.035,1.323,1.36,1.42,1.422,1.025,0.86,0.039,0.388,0.119,0.039,0.038,0.037,1.327,1.36,1.405,1.407,1.062,1.018,0.037,0.455,0.82,0.039,0.038,0.037,1.297,1.297,1.333,1.341,1.038,0.878,0.036,0.384,0.244,0.042,0.036,0.038
9:19:10,0.613,0.595,0.044,0.042,0.029,0.028,0.032,0.03,0.027,0.034,0.034,0.034,1.159,1.171,0.054,0.054,0.036,0.036,0.038,0.036,0.036,0.038,0.037,0.048,1.388,1.423,0.969,0.85,0.042,0.04,0.038,0.039,0.039,0.037,0.037,0.035,1.411,1.441,1.321,1.098,0.055,0.052,0.038,0.041,0.041,0.038,0.037,0.036,1.427,1.46,1.47,1.47,0.848,0.6,0.036,0.142,0.098,0.037,0.037,0.033,1.427,1.462,1.485,1.49,1.134,1.017,0.036,0.429,0.115,0.038,0.037,0.035,1.425,1.462,1.471,1.473,1.16,1.124,0.035,0.509,0.966,0.036,0.036,0.034,1.403,1.401,1.433,1.439,1.123,0.981,0.033,0.415,0.254,0.04,0.034,0.036
9:59:10,0.686,0.669,0.042,0.038,0.027,0.026,0.029,0.028,0.026,0.032,0.033,0.032,1.231,1.247,0.052,0.051,0.035,0.035,0.036,0.035,0.035,0.036,0.035,0.046,1.439,1.477,1.092,1.01,0.04,0.039,0.036,0.038,0.038,0.035,0.035,0.032,1.465,1.497,1.409,1.176,0.053,0.051,0.036,0.04,0.04,0.037,0.035,0.034,1.47,1.513,1.517,1.524,0.995,0.715,0.036,0.143,0.095,0.036,0.036,0.032,1.467,1.506,1.53,1.541,1.234,1.114,0.035,0.483,0.111,0.036,0.034,0.033,1.467,1.507,1.518,1.526,1.279,1.236,0.034,0.591,1.076,0.035,0.034,0.032,1.447,1.45,1.484,1.491,1.239,1.063,0.032,0.456,0.249,0.037,0.033,0.033
10:39:10,0.775,0.751,0.039,0.036,0.026,0.025,0.028,0.027,0.025,0.03,0.031,0.031,1.315,1.34,0.05,0.049,0.033,0.034,0.034,0.033,0.034,0.035,0.034,0.044,1.481,1.52,1.201,1.119,0.04,0.038,0.036,0.037,0.037,0.035,0.034,0.031,1.502,1.535,1.455,1.248,0.051,0.05,0.035,0.04,0.039,0.036,0.034,0.033,1.517,1.545,1.551,1.562,1.089,0.844,0.036,0.141,0.09,0.035,0.035,0.03,1.518,1.55,1.566,1.575,1.338,1.225,0.036,0.558,0.109,0.035,0.034,0.032,1.516,1.556,1.557,1.562,1.348,1.32,0.033,0.682,1.192,0.034,0.033,0.031,1.495,1.503,1.524,1.533,1.308,1.172,0.031,0.481,0.238,0.037,0.031,0.032
11:19:10,0.851,0.83,0.037,0.035,0.025,0.025,0.027,0.027,0.024,0.029,0.03,0.029,1.355,1.385,0.05,0.047,0.034,0.033,0.033,0.034,0.035,0.035,0.033,0.044,1.521,1.553,1.315,1.235,0.04,0.038,0.034,0.038,0.038,0.034,0.033,0.03,1.542,1.566,1.489,1.333,0.051,0.049,0.035,0.039,0.04,0.035,0.034,0.032,1.556,1.58,1.583,1.592,1.212,0.965,0.035,0.147,0.089,0.035,0.034,0.029,1.558,1.584,1.593,1.602,1.389,1.318,0.035,0.664,0.113,0.035,0.032,0.031,1.557,1.593,1.591,1.592,1.401,1.383,0.032,0.803,1.294,0.033,0.032,0.03,1.547,1.533,1.564,1.563,1.358,1.243,0.03,0.532,0.242,0.036,0.031,0.031
11:59:10,0.914,0.903,0.036,0.035,0.025,0.024,0.026,0.027,0.023,0.029,0.029,0.029,1.399,1.425,0.05,0.048,0.034,0.034,0.033,0.034,0.035,0.035,0.033,0.043,1.559,1.587,1.364,1.326,0.04,0.039,0.034,0.039,0.039,0.034,0.033,0.03,1.575,1.604,1.518,1.372,0.051,0.049,0.035,0.041,0.042,0.036,0.034,0.032,1.578,1.602,1.609,1.616,1.299,1.06,0.036,0.149,0.085,0.035,0.034,0.03,1.58,1.61,1.628,1.63,1.437,1.373,0.034,0.782,0.108,0.035,0.033,0.031,1.583,1.614,1.627,1.619,1.441,1.433,0.032,0.909,1.365,0.034,0.032,0.03,1.555,1.554,1.586,1.595,1.403,1.305,0.03,0.594,0.247,0.036,0.03,0.031
12:39:10,0.926,0.916,0.036,0.035,0.025,0.025,0.026,0.027,0.023,0.028,0.03,0.029,1.443,1.464,0.051,0.047,0.035,0.036,0.034,0.036,0.036,0.036,0.033,0.043,1.572,1.62,1.41,1.378,0.042,0.041,0.035,0.041,0.042,0.035,0.034,0.03,1.589,1.62,1.556,1.402,0.051,0.051,0.035,0.043,0.045,0.037,0.035,0.033,1.599,1.625,1.633,1.637,1.365,1.188,0.039,0.163,0.089,0.037,0.035,0.03,1.602,1.632,1.648,1.658,1.475,1.42,0.036,0.907,0.111,0.036,0.033,0.031,1.602,1.638,1.641,1.642,1.482,1.474,0.033,0.997,1.424,0.035,0.033,0.03,1.575,1.575,1.605,1.605,1.412,1.354,0.03,0.66,0.251,0.036,0.03,0.03
13:19:10,0.941,0.936,0.036,0.035,0.025,0.026,0.026,0.029,0.024,0.029,0.03,0.032,1.455,1.492,0.052,0.048,0.037,0.05,0.034,0.037,0.039,0.036,0.034,0.044,1.595,1.631,1.452,1.419,0.043,0.044,0.038,0.047,0.044,0.038,0.036,0.032,1.612,1.643,1.572,1.449,0.055,0.052,0.038,0.045,0.05,0.04,0.037,0.034,1.628,1.654,1.655,1.659,1.411,1.267,0.041,0.175,0.088,0.038,0.036,0.032,1.625,1.659,1.673,1.673,1.51,1.465,0.038,0.994,0.111,0.039,0.034,0.032,1.627,1.666,1.667,1.664,1.507,1.501,0.035,1.112,1.474,0.036,0.035,0.031,1.596,1.604,1.626,1.626,1.43,1.364,0.031,0.726,0.255,0.038,0.03,0.03
13:59:10,0.957,0.961,0.036,0.036,0.026,0.029,0.028,0.031,0.025,0.03,0.031,0.032,1.468,1.51,0.053,0.05,0.04,0.041,0.036,0.04,0.042,0.039,0.035,0.045,1.618,1.653,1.481,1.458,0.046,0.048,0.042,0.049,0.051,0.043,0.038,0.034,1.646,1.67,1.6,1.454,0.058,0.055,0.041,0.049,0.055,0.043,0.041,0.037,1.664,1.706,1.682,1.675,1.455,1.336,0.045,0.202,0.09,0.042,0.039,0.033,1.662,1.703,1.71,1.7,1.529,1.504,0.04,1.116,0.113,0.045,0.038,0.034,1.659,1.716,1.744,1.694,1.529,1.522,0.037,1.192,1.499,0.039,0.038,0.033,1.62,1.627,1.67,1.657,1.448,1.385,0.032,0.794,0.267,0.04,0.031,0.031
14:39:10,0.994,0.993,0.037,0.038,0.028,0.032,0.028,0.033,0.028,0.032,0.035,0.035,1.484,1.532,0.055,0.055,0.043,0.045,0.039,0.044,0.049,0.043,0.039,0.046,1.637,1.68,1.504,1.486,0.049,0.051,0.048,0.056,0.056,0.049,0.042,0.037,1.665,1.719,1.627,1.479,0.059,0.071,0.046,0.054,0.065,0.049,0.046,0.042,1.685,1.743,1.757,1.71,1.473,1.393,0.051,0.216,0.096,0.048,0.043,0.037,1.689,1.749,1.778,1.776,1.56,1.52,0.045,1.204,0.126,0.053,0.041,0.036,1.685,1.753,1.751,1.763,1.555,1.551,0.039,1.266,1.538,0.043,0.043,0.034,1.633,1.659,1.689,1.693,1.468,1.407,0.033,0.853,0.278,0.042,0.034,0.032
15:19:10,0.996,1.003,0.039,0.04,0.031,0.038,0.032,0.038,0.031,0.035,0.039,0.038,1.501,1.554,0.059,0.055,0.047,0.05,0.042,0.048,0.057,0.047,0.043,0.05,1.655,1.713,1.536,1.515,0.055,0.06,0.055,0.066,0.072,0.057,0.049,0.041,1.684,1.746,1.674,1.507,0.066,0.077,0.054,0.064,0.08,0.059,0.053,0.05,1.707,1.748,1.758,1.77,1.505,1.425,0.064,0.255,0.11,0.057,0.048,0.042,1.711,1.759,1.769,1.784,1.589,1.547,0.05,1.284,0.143,0.059,0.048,0.04,1.706,1.757,1.741,1.758,1.596,1.583,0.045,1.334,1.559,0.049,0.047,0.039,1.653,1.673,1.679,1.687,1.489,1.429,0.036,0.935,0.294,0.047,0.037,0.036
15:59:10,1.005,1.011,0.04,0.044,0.035,0.043,0.036,0.046,0.035,0.038,0.044,0.044,1.517,1.579,0.063,0.06,0.052,0.059,0.047,0.056,0.066,0.056,0.05,0.053,1.671,1.735,1.563,1.544,0.063,0.073,0.065,0.082,0.09,0.074,0.06,0.047,1.7,1.754,1.705,1.528,0.074,0.083,0.063,0.079,0.105,0.077,0.06,0.06,1.703,1.739,1.749,1.771,1.537,1.451,0.077,0.293,0.123,0.068,0.058,0.048,1.705,1.751,1.759,1.772,1.627,1.578,0.056,1.353,0.16,0.071,0.057,0.048,1.702,1.747,1.733,1.746,1.621,1.612,0.047,1.367,1.587,0.053,0.059,0.046,1.66,1.669,1.673,1.676,1.504,1.443,0.04,0.996,0.314,0.055,0.042,0.04
