Time,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12
7:19:10,0.13,0.117,0.066,0.067,0.058,0.058,0.054,0.059,0.056,0.052,0.053,0.055,0.199,0.183,0.072,0.074,0.065,0.068,0.062,0.06,0.058,0.06,0.058,0.058,0.695,0.707,0.076,0.075,0.067,0.071,0.06,0.06,0.061,0.058,0.066,0.054,0.871,0.841,0.078,0.077,0.07,0.069,0.059,0.06,0.06,0.061,0.06,0.056,1.001,1.021,0.345,0.34,0.134,0.178,0.062,0.064,0.063,0.062,0.06,0.059,1.041,0.996,0.423,0.686,0.298,0.398,0.063,0.063,0.064,0.063,0.062,0.06,1.027,1.027,0.739,0.779,0.472,0.519,0.063,0.066,0.066,0.064,0.063,0.061,1.035,1.027,0.818,0.818,0.555,0.524,0.065,0.07,0.07,0.063,0.06,0.049
7:59:10,0.134,0.122,0.064,0.066,0.055,0.055,0.052,0.049,0.053,0.053,0.051,0.051,0.213,0.203,0.068,0.071,0.062,0.064,0.059,0.058,0.058,0.058,0.054,0.052,0.847,0.841,0.074,0.069,0.063,0.067,0.058,0.057,0.059,0.059,0.063,0.052,1.019,1.011,0.078,0.074,0.066,0.068,0.058,0.056,0.056,0.059,0.058,0.057,1.141,1.178,0.47,0.467,0.152,0.187,0.061,0.062,0.056,0.06,0.055,0.056,1.166,1.156,0.594,0.848,0.386,0.55,0.059,0.061,0.062,0.073,0.06,0.06,1.156,1.19,0.9,0.926,0.691,0.73,0.06,0.064,0.064,0.063,0.06,0.058,1.092,1.139,0.952,0.96,0.762,0.737,0.064,0.067,0.067,0.068,0.058,0.05
8:39:10,0.129,0.131,0.057,0.06,0.055,0.052,0.05,0.054,0.05,0.05,0.048,0.05,0.255,0.227,0.067,0.067,0.06,0.06,0.057,0.054,0.057,0.057,0.052,0.051,0.99,0.997,0.071,0.07,0.06,0.064,0.056,0.059,0.057,0.054,0.062,0.053,1.128,1.169,0.078,0.075,0.064,0.072,0.055,0.054,0.058,0.057,0.057,0.051,1.169,1.217,0.681,0.679,0.162,0.235,0.058,0.059,0.059,0.056,0.054,0.055,1.216,1.193,0.794,1.022,0.531,0.753,0.059,0.059,0.061,0.061,0.057,0.053,1.193,1.223,1.068,1.119,0.838,0.865,0.056,0.062,0.063,0.061,0.058,0.057,1.219,1.185,1.073,1.101,0.886,0.916,0.062,0.069,0.063,0.061,0.055,0.047
9:19:10,0.139,0.127,0.062,0.058,0.052,0.049,0.047,0.046,0.051,0.046,0.047,0.045,0.285,0.255,0.065,0.068,0.058,0.058,0.054,0.053,0.055,0.055,0.049,0.048,1.071,1.087,0.069,0.069,0.058,0.062,0.054,0.054,0.056,0.054,0.059,0.048,1.181,1.194,0.076,0.072,0.063,0.067,0.054,0.054,0.054,0.056,0.051,0.049,1.266,1.254,0.834,0.835,0.179,0.274,0.058,0.058,0.057,0.057,0.052,0.052,1.259,1.244,0.959,1.154,0.704,0.903,0.059,0.058,0.056,0.055,0.055,0.052,1.278,1.272,1.165,1.189,1.009,1.031,0.058,0.06,0.059,0.061,0.057,0.051,1.223,1.235,1.13,1.156,1.031,1.016,0.059,0.066,0.058,0.057,0.05,0.048
9:59:10,0.135,0.135,0.057,0.056,0.051,0.048,0.043,0.041,0.046,0.047,0.046,0.045,0.328,0.295,0.064,0.065,0.059,0.06,0.054,0.051,0.053,0.055,0.048,0.045,1.14,1.169,0.066,0.069,0.059,0.061,0.053,0.054,0.055,0.054,0.058,0.043,1.243,1.259,0.074,0.073,0.064,0.065,0.055,0.052,0.054,0.056,0.05,0.047,1.297,1.31,0.993,0.988,0.21,0.336,0.056,0.056,0.056,0.057,0.052,0.049,1.329,1.292,1.079,1.234,0.862,1.064,0.057,0.057,0.057,0.058,0.053,0.049,1.305,1.318,1.219,1.251,1.1,1.117,0.058,0.059,0.06,0.057,0.055,0.05,1.316,1.282,1.201,1.22,1.122,1.106,0.06,0.064,0.057,0.054,0.046,0.044
10:39:10,0.141,0.144,0.056,0.059,0.047,0.045,0.041,0.042,0.045,0.045,0.043,0.041,0.392,0.327,0.06,0.07,0.058,0.058,0.053,0.051,0.051,0.053,0.046,0.045,1.227,1.228,0.068,0.068,0.059,0.061,0.052,0.055,0.054,0.052,0.057,0.046,1.314,1.331,0.074,0.072,0.063,0.065,0.053,0.051,0.055,0.054,0.05,0.044,1.356,1.361,1.092,1.102,0.244,0.427,0.056,0.056,0.056,0.056,0.051,0.048,1.39,1.34,1.142,1.293,1.017,1.147,0.057,0.057,0.055,0.056,0.052,0.045,1.372,1.361,1.312,1.302,1.172,1.217,0.056,0.059,0.059,0.056,0.061,0.048,1.344,1.318,1.269,1.301,1.167,1.2,0.059,0.063,0.055,0.054,0.048,0.044
11:19:10,0.143,0.159,0.052,0.056,0.046,0.05,0.043,0.041,0.044,0.043,0.042,0.042,0.46,0.387,0.06,0.066,0.058,0.06,0.052,0.051,0.051,0.054,0.044,0.045,1.303,1.3,0.068,0.07,0.061,0.064,0.052,0.054,0.055,0.05,0.054,0.042,1.372,1.385,0.074,0.073,0.064,0.067,0.054,0.051,0.054,0.055,0.048,0.045,1.45,1.436,1.167,1.2,0.296,0.563,0.057,0.057,0.057,0.055,0.048,0.048,1.451,1.372,1.229,1.344,1.096,1.241,0.059,0.059,0.055,0.052,0.051,0.044,1.405,1.384,1.347,1.36,1.255,1.282,0.059,0.058,0.059,0.057,0.058,0.047,1.358,1.36,1.338,1.351,1.251,1.266,0.056,0.066,0.054,0.055,0.045,0.04
11:59:10,0.145,0.168,0.05,0.057,0.046,0.049,0.042,0.04,0.043,0.042,0.04,0.038,0.569,0.474,0.063,0.073,0.059,0.061,0.052,0.05,0.049,0.055,0.043,0.042,1.393,1.362,0.069,0.076,0.063,0.067,0.052,0.054,0.056,0.049,0.052,0.042,1.438,1.419,0.074,0.078,0.065,0.072,0.058,0.051,0.055,0.056,0.047,0.041,1.457,1.473,1.247,1.258,0.381,0.739,0.059,0.062,0.059,0.059,0.047,0.046,1.502,1.415,1.299,1.385,1.177,1.313,0.063,0.064,0.058,0.063,0.049,0.043,1.442,1.404,1.387,1.399,1.337,1.358,0.057,0.063,0.059,0.057,0.05,0.047,1.394,1.36,1.383,1.403,1.314,1.34,0.059,0.07,0.054,0.056,0.044,0.037
12:39:10,0.152,0.171,0.055,0.058,0.046,0.048,0.042,0.04,0.043,0.04,0.039,0.037,0.668,0.582,0.068,0.08,0.066,0.067,0.052,0.053,0.049,0.056,0.044,0.041,1.405,1.411,0.074,0.085,0.068,0.079,0.055,0.056,0.06,0.048,0.051,0.04,1.487,1.45,0.083,0.083,0.069,0.08,0.061,0.054,0.058,0.06,0.049,0.041,1.48,1.446,1.323,1.333,0.477,0.874,0.067,0.068,0.063,0.064,0.046,0.044,1.618,1.454,1.351,1.424,1.251,1.38,0.071,0.069,0.061,0.062,0.049,0.042,1.468,1.449,1.413,1.443,1.384,1.405,0.06,0.065,0.062,0.059,0.047,0.047,1.466,1.395,1.421,1.437,1.401,1.37,0.061,0.075,0.055,0.054,0.042,0.038
13:19:10,0.172,0.185,0.055,0.064,0.047,0.049,0.043,0.042,0.044,0.04,0.036,0.037,0.765,0.679,0.073,0.098,0.07,0.076,0.055,0.058,0.051,0.058,0.041,0.039,1.42,1.464,0.081,0.102,0.082,0.089,0.059,0.062,0.065,0.05,0.05,0.04,1.506,1.487,0.096,0.094,0.081,0.096,0.068,0.06,0.067,0.066,0.048,0.04,1.486,1.523,1.354,1.377,0.612,1.028,0.077,0.078,0.074,0.072,0.045,0.045,1.485,1.475,1.396,1.458,1.33,1.428,0.087,0.085,0.068,0.091,0.049,0.04,1.471,1.541,1.452,1.473,1.423,1.45,0.07,0.074,0.063,0.061,0.059,0.045,1.42,1.418,1.417,1.437,1.4,1.401,0.067,0.087,0.056,0.056,0.04,0.035
13:59:10,0.177,0.202,0.055,0.065,0.05,0.051,0.045,0.044,0.045,0.039,0.035,0.035,0.868,0.743,0.085,0.135,0.078,0.088,0.059,0.062,0.055,0.065,0.041,0.038,1.447,1.482,0.104,0.138,0.102,0.117,0.068,0.068,0.075,0.052,0.05,0.038,1.497,1.512,0.115,0.118,0.105,0.119,0.083,0.068,0.075,0.079,0.049,0.04,1.504,1.552,1.401,1.411,0.806,1.157,0.102,0.101,0.085,0.089,0.046,0.044,1.548,1.524,1.432,1.496,1.384,1.46,0.112,0.104,0.075,0.074,0.048,0.04,1.516,1.529,1.493,1.515,1.473,1.493,0.075,0.082,0.069,0.064,0.047,0.044,1.429,1.434,1.424,1.438,1.382,1.384,0.069,0.1,0.06,0.058,0.04,0.033
14:39:10,0.196,0.221,0.059,0.076,0.05,0.054,0.049,0.047,0.048,0.038,0.035,0.036,0.984,0.844,0.101,0.18,0.098,0.113,0.067,0.073,0.06,0.076,0.04,0.036,1.468,1.515,0.134,0.198,0.134,0.163,0.077,0.082,0.09,0.059,0.05,0.037,1.512,1.565,0.158,0.153,0.138,0.167,0.106,0.084,0.09,0.095,0.05,0.039,1.528,1.563,1.445,1.45,0.939,1.247,0.126,0.133,0.111,0.112,0.045,0.044,1.503,1.56,1.472,1.534,1.424,1.504,0.151,0.141,0.094,0.091,0.05,0.04,1.524,1.599,1.51,1.542,1.509,1.53,0.092,0.104,0.081,0.073,0.057,0.043,1.448,1.45,1.434,1.457,1.389,1.389,0.076,0.125,0.069,0.065,0.039,0.034
15:19:10,0.205,0.244,0.067,0.087,0.054,0.058,0.052,0.058,0.052,0.039,0.033,0.036,1.08,0.946,0.133,0.255,0.135,0.157,0.077,0.084,0.066,0.089,0.04,0.035,1.487,1.537,0.177,0.279,0.192,0.231,0.104,0.1,0.132,0.064,0.05,0.037,1.539,1.562,0.201,0.209,0.196,0.246,0.15,0.111,0.125,0.132,0.053,0.039,1.6,1.61,1.485,1.491,1.083,1.311,0.176,0.186,0.153,0.16,0.045,0.044,1.542,1.585,1.496,1.562,1.474,1.538,0.211,0.205,0.132,0.153,0.05,0.041,1.578,1.607,1.541,1.569,1.534,1.541,0.129,0.136,0.094,0.079,0.048,0.043,1.46,1.48,1.449,1.466,1.397,1.391,0.092,0.168,0.081,0.069,0.041,0.033
15:59:10,0.221,0.261,0.079,0.101,0.061,0.063,0.057,0.065,0.056,0.04,0.033,0.035,1.133,1.049,0.184,0.384,0.175,0.218,0.101,0.126,0.076,0.118,0.039,0.034,1.514,1.571,0.245,0.401,0.266,0.335,0.141,0.142,0.18,0.074,0.05,0.037,1.573,1.607,0.276,0.289,0.261,0.339,0.207,0.162,0.188,0.192,0.057,0.04,1.557,1.627,1.519,1.523,1.208,1.367,0.274,0.284,0.219,0.234,0.047,0.047,1.556,1.656,1.533,1.596,1.496,1.582,0.299,0.29,0.185,0.163,0.052,0.042,1.55,1.641,1.598,1.638,1.549,1.562,0.171,0.196,0.139,0.107,0.049,0.043,1.472,1.493,1.464,1.493,1.405,1.393,0.113,0.226,0.093,0.08,0.039,0.03
16:39:10,0.243,0.287,0.089,0.145,0.073,0.076,0.068,0.083,0.064,0.041,0.031,0.035,1.191,1.109,0.259,0.565,0.242,0.312,0.134,0.187,0.097,0.171,0.04,0.033,1.54,1.612,0.337,0.575,0.394,0.498,0.217,0.193,0.269,0.09,0.051,0.036,1.598,1.664,0.389,0.402,0.374,0.53,0.304,0.219,0.265,0.287,0.065,0.041,1.591,1.679,1.561,1.563,1.278,1.416,0.396,0.44,0.319,0.353,0.05,0.05,1.594,1.657,1.581,1.657,1.524,1.6,0.455,0.436,0.277,0.228,0.053,0.043,1.572,1.669,1.613,1.629,1.603,1.618,0.227,0.289,0.174,0.132,0.053,0.044,1.485,1.525,1.477,1.5,1.414,1.403,0.141,0.313,0.13,0.092,0.04,0.029
